line_cd,station_cd1,station_cd2,time
11217,1121710,1121712,120000
11217,1121712,1121714,120000
11217,1121714,1121715,120000
11217,1121715,1121716,120000
11217,1121716,1121717,120000
11217,1121717,1121718,120000
11217,1121718,1121719,120000
11217,1121719,1121720,120000
11217,1121720,1121721,120000
11217,1121722,1121705,120000
11218,1121801,1121802,120000
11218,1121802,1121803,120000
11218,1121803,1121804,120000
11218,1121804,1121805,120000
11218,1121805,1121806,120000
11218,1121806,1121807,120000
11218,1121807,1121808,120000
11218,1121808,1121809,120000
11218,1121809,1121810,120000
11218,1121810,1121811,120000
11218,1121811,1121812,120000
11219,1121901,1121902,120000
11219,1121902,1121903,120000
11219,1121903,1121904,120000
11219,1121904,1121905,120000
11219,1121905,1121906,120000
11219,1121906,1121907,120000
11219,1121907,1121908,120000
11219,1121908,1121909,120000
11219,1121909,1121910,120000
11219,1121910,1121911,120000
11219,1121911,1121912,120000
11219,1121912,1121913,120000
11219,1121913,1121914,120000
11219,1121914,1121915,120000
11219,1121915,1121916,120000
11219,1121916,1121917,120000
11219,1121917,1121918,120000
11219,1121918,1121919,120000
11219,1121919,1121920,120000
11220,1122001,1122002,120000
11220,1122002,1122003,120000
11220,1122003,1122004,120000
11220,1122004,1122005,120000
11220,1122005,1122006,120000
11220,1122006,1122007,120000
11220,1122007,1122008,120000
11220,1122008,1122009,120000
11220,1122009,1122010,120000
11221,1122101,1122102,120000
11221,1122102,1122103,120000
11221,1122103,1122104,120000
11221,1122104,1122105,120000
11221,1122105,1122106,120000
11221,1122106,1122107,120000
11221,1122107,1122108,120000
11221,1122108,1122109,120000
11221,1122109,1122110,120000
11221,1122110,1122111,120000
11221,1122111,1122112,120000
11221,1122112,1122113,120000
11221,1122113,1122114,120000
11221,1122114,1122115,120000
11221,1122115,1122116,120000
11221,1122116,1122117,120000
11221,1122117,1122118,120000
11221,1122118,1122119,120000
11221,1122119,1122120,120000
11221,1122120,1122121,120000
11221,1122121,1122122,120000
11221,1122122,1122123,120000
11221,1122123,1122124,120000
11221,1122124,1122125,120000
11221,1122125,1122126,120000
11221,1122126,1122127,120000
11222,1122201,1122202,120000
11222,1122202,1122203,120000
11222,1122203,1122204,120000
11222,1122204,1122205,120000
11222,1122205,1122206,120000
11222,1122206,1122207,120000
11222,1122207,1122208,120000
11222,1122208,1122209,120000
11222,1122209,1122210,120000
11222,1122210,1122211,120000
11222,1122211,1122212,120000
11222,1122212,1122213,120000
11222,1122213,1122214,120000
11222,1122214,1122215,120000
11222,1122215,1122216,120000
11222,1122216,1122217,120000
11222,1122217,1122218,120000
11222,1122218,1122219,120000
11222,1122219,1122220,120000
11222,1122220,1122221,120000
11222,1122221,1122222,120000
11222,1122222,1122223,120000
11222,1122223,1122224,120000
11222,1122224,1122225,120000
11222,1122225,1122226,120000
11222,1122226,1122227,120000
11222,1122227,1122228,120000
11222,1122228,1122232,120000
11222,1122229,1122230,120000
11222,1122230,1122231,120000
11222,1122232,1122229,120000
11223,1122301,1122302,120000
11223,1122302,1122303,120000
11223,1122303,1122304,120000
11223,1122304,1122305,120000
11223,1122305,1122306,120000
11223,1122306,1122307,120000
11223,1122307,1122308,120000
11223,1122308,1122309,120000
11223,1122309,1122310,120000
11223,1122310,1122311,120000
11223,1122311,1122312,120000
11223,1122312,1122313,120000
11223,1122313,1122314,120000
11224,1122401,1122402,120000
11224,1122402,1122403,120000
11224,1122403,1122404,120000
11224,1122404,1122405,120000
11224,1122405,1122406,120000
11224,1122406,1122407,120000
11224,1122407,1122408,120000
11224,1122408,1122409,120000
11224,1122409,1122410,120000
11224,1122410,1122411,120000
11224,1122411,1122412,120000
11224,1122412,1122413,120000
11224,1122413,1122414,120000
11224,1122414,1122415,120000
11224,1122415,1122416,120000
11224,1122416,1122417,120000
11224,1122417,1122418,120000
11224,1122418,1122419,120000
11224,1122419,1122420,120000
11224,1122420,1122421,120000
11224,1122421,1122422,120000
11224,1122422,1122423,120000
11225,1122501,1122502,120000
11225,1122502,1122503,120000
11225,1122503,1122504,120000
11225,1122504,1122505,120000
11225,1122505,1122506,120000
11225,1122506,1122507,120000
11225,1122507,1122508,120000
11225,1122508,1122509,120000
11225,1122509,1122510,120000
11225,1122510,1122511,120000
11225,1122511,1122512,120000
11225,1122512,1122513,120000
11225,1122513,1122514,120000
11225,1122514,1122515,120000
11226,1122601,1122602,120000
11226,1122602,1122603,120000
11226,1122603,1122604,120000
11226,1122604,1122605,120000
11226,1122605,1122606,120000
11226,1122606,1122607,120000
11226,1122607,1122608,120000
11226,1122608,1122609,120000
11226,1122609,1122610,120000
11226,1122610,1122611,120000
11226,1122611,1122612,120000
11226,1122612,1122613,120000
11226,1122613,1122614,120000
11226,1122614,1122615,120000
11226,1122615,1122616,120000
11226,1122616,1122617,120000
11226,1122617,1122618,120000
11226,1122618,1122619,120000
11226,1122619,1122620,120000
11226,1122620,1122621,120000
11226,1122621,1122622,120000
11226,1122622,1122623,120000
11226,1122623,1122624,120000
11226,1122624,1122625,120000
11226,1122625,1122626,120000
11226,1122626,1122627,120000
11226,1122627,1122628,120000
11227,1122701,1122702,120000
11227,1122702,1122703,120000
11227,1122703,1122704,120000
11227,1122704,1122705,120000
11227,1122705,1122706,120000
11227,1122706,1122707,120000
11227,1122707,1122708,120000
11227,1122708,1122709,120000
11227,1122709,1122710,120000
11227,1122710,1122711,120000
11227,1122711,1122712,120000
11227,1122712,1122713,120000
11227,1122713,1122714,120000
11227,1122714,1122715,120000
11227,1122715,1122716,120000
11227,1122716,1122717,120000
11227,1122717,1122718,120000
11227,1122718,1122719,120000
11227,1122719,1122720,120000
11227,1122720,1122721,120000
11227,1122721,1122722,120000
11227,1122722,1122723,120000
11227,1122723,1122724,120000
11227,1122724,1122725,120000
11227,1122725,1122726,120000
11227,1122726,1122727,120000
11227,1122727,1122728,120000
11227,1122728,1122730,120000
11227,1122730,1122731,120000
11227,1122731,1122732,120000
11227,1122732,1122733,120000
11227,1122733,1122734,120000
11227,1122734,1122735,120000
11227,1122735,1122736,120000
11227,1122736,1122737,120000
11227,1122737,1122738,120000
11228,1122801,1122802,120000
11228,1122802,1122803,120000
11228,1122803,1122804,120000
11228,1122804,1122805,120000
11228,1122805,1122806,120000
11228,1122806,1122807,120000
11228,1122807,1122808,120000
11228,1122808,1122809,120000
11228,1122809,1122810,120000
11228,1122810,1122811,120000
11228,1122811,1122812,120000
11228,1122812,1122813,120000
11228,1122813,1122814,120000
11228,1122814,1122815,120000
11228,1122815,1122816,120000
11229,1122901,1122902,120000
11229,1122902,1122903,120000
11229,1122903,1122904,120000
11229,1122904,1122905,120000
11229,1122905,1122906,120000
11229,1122906,1122907,120000
11229,1122907,1122908,120000
11229,1122908,1122909,120000
11229,1122909,1122910,120000
11229,1122910,1122911,120000
11229,1122911,1122912,120000
11229,1122912,1122913,120000
11229,1122913,1122914,120000
11229,1122914,1122915,120000
11229,1122915,1122916,120000
11229,1122916,1122917,120000
11229,1122917,1122918,120000
11229,1122918,1122919,120000
11229,1122919,1122920,120000
11229,1122920,1122921,120000
11229,1122921,1122922,120000
11229,1122922,1122923,120000
11229,1122923,1122924,120000
11229,1122924,1122925,120000
11229,1122925,1122926,120000
11229,1122926,1122927,120000
11229,1122927,1122928,120000
11229,1122928,1122929,120000
11229,1122929,1122930,120000
11229,1122930,1122931,120000
11229,1122931,1122932,120000
11229,1122932,1122933,120000
11229,1122933,1122934,120000
11229,1122934,1122935,120000
11230,1123001,1123002,120000
11230,1123002,1123003,120000
11230,1123003,1123004,120000
11230,1123004,1123005,120000
11230,1123005,1123006,120000
11230,1123006,1123007,120000
11230,1123007,1123008,120000
11230,1123008,1123009,120000
11230,1123009,1123010,120000
11230,1123010,1123011,120000
11230,1123011,1123012,120000
11230,1123012,1123013,120000
11230,1123013,1123014,120000
11230,1123014,1123015,120000
11230,1123015,1123016,120000
11230,1123016,1123017,120000
11230,1123017,1123018,120000
11230,1123018,1123019,120000
11230,1123019,1123020,120000
11230,1123020,1123021,120000
11230,1123021,1123022,120000
11230,1123022,1123023,120000
11230,1123023,1123024,120000
11230,1123024,1123025,120000
11230,1123025,1123026,120000
11230,1123026,1123027,120000
11230,1123027,1123028,120000
11230,1123028,1123029,120000
11230,1123029,1123030,120000
11230,1123030,1123031,120000
11230,1123031,1123034,120000
11230,1123032,1123033,120000
11230,1123034,1123032,120000
11231,1123101,1123102,120000
11231,1123102,1123103,120000
11231,1123103,1123104,120000
11231,1123104,1123105,120000
11231,1123105,1123106,120000
11231,1123106,1123107,120000
11231,1123107,1123108,120000
11231,1123108,1123109,120000
11231,1123109,1123110,120000
11231,1123110,1123111,120000
11231,1123111,1123112,120000
11231,1123112,1123113,120000
11231,1123113,1123114,120000
11231,1123114,1123115,120000
11231,1123115,1123116,120000
11231,1123116,1123117,120000
11231,1123117,1123118,120000
11231,1123118,1123119,120000
11231,1123119,1123120,120000
11231,1123120,1123121,120000
11231,1123121,1123122,120000
11231,1123122,1123123,120000
11231,1123123,1123124,120000
11231,1123124,1123125,120000
11231,1123125,1123126,120000
11231,1123126,1123127,120000
11231,1123127,1123128,120000
11231,1123128,1123129,120000
11231,1123129,1123130,120000
11231,1123130,1123131,120000
11231,1123131,1123132,120000
11231,1123132,1123133,120000
11231,1123133,1123134,120000
11231,1123134,1123135,120000
11231,1123135,1123136,120000
11231,1123136,1123137,120000
11231,1123137,1123138,120000
11231,1123138,1123139,120000
11231,1123139,1123140,120000
11231,1123140,1123141,120000
11231,1123141,1123142,120000
11231,1123142,1123143,120000
11231,1123143,1123144,120000
11231,1123144,1123145,120000
11231,1123145,1123146,120000
11231,1123145,1123148,120000
11231,1123146,1123147,120000
11231,1123148,1123149,120000
11231,1123149,1123150,120000
11231,1123150,1123151,120000
11231,1123151,1123152,120000
11231,1123152,1123153,120000
11231,1123153,1123154,120000
11231,1123154,1123155,120000
11231,1123155,1123156,120000
11231,1123156,1123157,120000
11231,1123157,1123158,120000
11231,1123158,1123159,120000
11231,1123159,1123160,120000
11231,1123160,1123161,120000
11231,1123161,1123162,120000
11231,1123162,1123163,120000
11231,1123163,1123164,120000
11231,1123164,1123165,120000
11231,1123165,1123166,120000
11231,1123166,1123167,120000
11231,1123167,1123168,120000
11231,1123168,1123169,120000
11231,1123169,1123170,120000
11231,1123170,1123171,120000
11231,1123171,1123172,120000
11231,1123172,1123173,120000
11231,1123173,1123174,120000
11231,1123174,1123175,120000
11231,1123175,1123176,120000
11231,1123176,1123177,120000
11231,1123177,1123178,120000
11231,1123178,1123179,120000
11231,1123179,1123180,120000
11231,1123180,1123181,120000
11231,1123181,1123182,120000
11231,1123182,1123183,120000
11231,1123183,1123184,120000
11231,1123184,1123185,120000
11301,1130101,1130102,120000
11301,1130102,1130103,120000
11301,1130103,1130104,120000
11301,1130104,1130105,120000
11301,1130105,1130106,120000
11301,1130106,1130107,120000
11301,1130107,1130108,120000
11301,1130108,1130109,120000
11301,1130109,1130110,120000
11301,1130110,1130111,120000
11301,1130111,1130112,120000
11301,1130112,1130113,120000
11301,1130113,1130114,120000
11301,1130114,1130115,120000
11301,1130115,1130116,120000
11301,1130116,1130117,120000
11301,1130117,1130118,120000
11301,1130118,1130119,120000
11301,1130119,1130120,120000
11301,1130120,1130121,120000
11302,1130201,1130202,120000
11302,1130202,1130203,120000
11302,1130203,1130204,120000
11302,1130204,1130205,120000
11302,1130205,1130206,120000
11302,1130206,1130207,120000
11302,1130207,1130208,120000
11302,1130208,1130209,120000
11302,1130209,1130210,120000
11302,1130210,1130211,120000
11302,1130211,1130212,120000
11302,1130212,1130213,120000
11302,1130213,1130214,120000
11302,1130214,1130215,120000
11302,1130215,1130216,120000
11302,1130216,1130217,120000
11302,1130217,1130218,120000
11302,1130218,1130219,120000
11302,1130219,1130220,120000
11302,1130220,1130221,120000
11302,1130221,1130222,120000
11302,1130222,1130223,120000
11302,1130223,1130224,120000
11302,1130224,1130225,120000
11302,1130225,1130226,120000
11302,1130226,1130227,120000
11302,1130227,1130228,120000
11302,1130228,1130229,120000
11302,1130229,1130201,120000
11303,1130301,1130302,120000
11303,1130302,1130326,120000
11303,1130302,1130303,120000
11303,1130303,1130304,120000
11303,1130304,1130305,120000
11303,1130305,1130306,120000
11303,1130306,1130307,120000
11303,1130307,1130308,120000
11303,1130308,1130309,120000
11303,1130309,1130310,120000
11303,1130310,1130311,120000
11303,1130311,1130312,120000
11303,1130312,1130313,120000
11303,1130313,1130314,120000
11303,1130314,1130315,120000
11303,1130315,1130316,120000
11303,1130316,1130317,120000
11303,1130317,1130318,120000
11303,1130318,1130319,120000
11303,1130319,1130320,120000
11303,1130320,1130321,120000
11303,1130321,1130329,120000
11303,1130322,1130323,120000
11303,1130323,1130324,120000
11303,1130324,1130325,120000
11303,1130326,1130327,120000
11303,1130327,1130330,120000
11303,1130329,1130322,120000
11303,1130330,1130328,120000
11304,1130401,1130402,120000
11304,1130402,1130403,120000
11304,1130403,1130404,120000
11304,1130404,1130405,120000
11304,1130405,1130408,120000
11304,1130405,1130406,120000
11304,1130406,1130407,120000
11304,1130408,1130410,120000
11304,1130409,1130408,120000
11304,1130410,1130411,120000
11304,1130411,1130412,120000
11304,1130412,1130413,120000
11305,1130501,1130502,120000
11305,1130502,1130503,120000
11305,1130503,1130504,120000
11305,1130504,1130505,120000
11305,1130505,1130506,120000
11305,1130506,1130507,120000
11305,1130507,1130508,120000
11305,1130508,1130509,120000
11305,1130509,1130510,120000
11305,1130510,1130511,120000
11305,1130511,1130512,120000
11305,1130512,1130513,120000
11305,1130513,1130514,120000
11305,1130514,1130525,120000
11305,1130515,1130526,120000
11305,1130516,1130517,120000
11305,1130517,1130518,120000
11305,1130518,1130519,120000
11305,1130519,1130520,120000
11305,1130520,1130521,120000
11305,1130521,1130522,120000
11305,1130522,1130523,120000
11305,1130523,1130524,120000
11305,1130525,1130515,120000
11305,1130526,1130516,120000
11306,1130601,1130602,120000
11306,1130602,1130603,120000
11306,1130603,1130604,120000
11306,1130604,1130605,120000
11306,1130605,1130606,120000
11306,1130606,1130607,120000
11306,1130607,1130608,120000
11306,1130608,1130609,120000
11306,1130609,1130610,120000
11306,1130610,1130611,120000
11306,1130611,1130612,120000
11306,1130612,1130613,120000
11306,1130613,1130614,120000
11306,1130614,1130615,120000
11306,1130615,1130616,120000
11306,1130616,1130617,120000
11306,1130617,1130618,120000
11306,1130618,1130619,120000
11306,1130619,1130620,120000
11307,1130701,1130702,120000
11307,1130702,1130703,120000
11307,1130703,1130704,120000
11307,1130704,1130705,120000
11307,1130705,1130706,120000
11307,1130706,1130707,120000
11307,1130707,1130708,120000
11307,1130708,1130709,120000
11307,1130709,1130710,120000
11307,1130710,1130711,120000
11307,1130711,1130712,120000
11308,1130801,1130802,120000
11308,1130802,1130803,120000
11308,1130803,1130804,120000
11308,1130804,1130819,120000
11308,1130805,1130806,120000
11308,1130806,1130807,120000
11308,1130807,1130808,120000
11308,1130808,1130809,120000
11308,1130809,1130810,120000
11308,1130810,1130811,120000
11308,1130811,1130812,120000
11308,1130812,1130813,120000
11308,1130813,1130814,120000
11308,1130814,1130815,120000
11308,1130815,1130816,120000
11308,1130816,1130817,120000
11308,1130817,1130818,120000
11308,1130819,1130805,120000
11309,1130901,1130902,120000
11309,1130902,1130903,120000
11309,1130903,1130904,120000
11309,1130904,1130905,120000
11309,1130905,1130906,120000
